Date,HE,String,DA Price,RT Price
7/22/2021,5,4008,25.86,26.31
7/22/2021,6,4008,28.07,26.81
7/22/2021,7,4008,29.41,32.78
7/22/2021,8,4008,32.11,35.86
7/22/2021,9,4008,32.64,36.78
7/22/2021,10,4008,31.44,30.19
7/22/2021,11,4008,28.85,27.7
7/22/2021,12,4008,29.54,28.48
7/22/2021,13,4008,31.47,33.46
7/22/2021,14,4008,33.04,41.39
7/22/2021,15,4008,33.58,47.68
7/22/2021,16,4008,37.84,50.35
7/22/2021,17,4008,42.14,50.54
7/22/2021,18,4008,47.26,42.18
7/22/2021,19,4008,46.39,43.95
7/22/2021,20,4008,40.18,42.36
7/22/2021,21,4008,38.58,41.46
7/22/2021,22,4008,34.92,41.56
7/22/2021,23,4008,31.56,40.79
7/22/2021,24,4008,30.1,57.55
7/23/2021,1,4008,35.2,59.06
7/23/2021,2,4008,33.27,35.66
7/23/2021,3,4008,29.65,30.68
7/23/2021,4,4008,28.56,31.77
7/23/2021,5,4008,28.88,31.27
7/23/2021,6,4008,29.06,31.51
7/23/2021,7,4008,33.1,37.41
7/23/2021,8,4008,37.26,53.85
7/23/2021,9,4008,37.03,65.68
7/23/2021,10,4008,37.75,63.02
7/23/2021,11,4008,37.1,50.16
7/23/2021,12,4008,38.47,54.37
7/23/2021,13,4008,37.1,60.63
7/23/2021,14,4008,37.34,53.75
7/23/2021,15,4008,39.1,46.27
7/23/2021,16,4008,42.62,46.47
7/23/2021,17,4008,44.75,57.52
7/23/2021,18,4008,48.36,75.91
7/23/2021,19,4008,47.12,67.53
7/23/2021,20,4008,41.03,59.52
7/23/2021,21,4008,39.04,42.81
7/23/2021,22,4008,39.17,37.8
7/23/2021,23,4008,35.02,32.27
7/23/2021,24,4008,34.22,33.32
7/24/2021,1,4008,33.57,32.49
7/24/2021,2,4008,31.93,32.7
7/24/2021,3,4008,31.11,32.45
7/24/2021,4,4008,30.26,32.56
7/24/2021,5,4008,29.46,31.45
7/24/2021,6,4008,29.45,30.25
7/24/2021,7,4008,28.34,32.01
7/24/2021,8,4008,29.5,31.04
7/24/2021,9,4008,30.78,31.79
7/24/2021,10,4008,33.78,30.78
7/24/2021,11,4008,29.47,27.4
7/24/2021,12,4008,29.52,27.36
7/24/2021,13,4008,29.8,27.85
7/24/2021,14,4008,29.45,27.57
7/24/2021,15,4008,32.85,28.8
7/24/2021,16,4008,39.97,30.51
7/24/2021,17,4008,43.51,45.82
7/24/2021,18,4008,56.48,57.46
7/24/2021,19,4008,53.38,57.62
7/24/2021,20,4008,44.46,34.8
7/24/2021,21,4008,38.17,35.39
7/24/2021,22,4008,34.16,32.86
7/24/2021,23,4008,32.58,35.01
7/24/2021,24,4008,32.27,30.42
7/25/2021,1,4008,35.98,33.13
7/25/2021,2,4008,34.65,29.24
7/25/2021,3,4008,33.15,31.65
7/25/2021,4,4008,30.45,29.2
7/25/2021,5,4008,30.34,29.78
7/25/2021,6,4008,30.07,28.4
7/25/2021,7,4008,29.53,29.61
7/25/2021,8,4008,30.12,27.07
7/25/2021,9,4008,31.23,33.75
7/25/2021,10,4008,34.24,38.86
7/25/2021,11,4008,32.6,30.29
7/25/2021,12,4008,30.59,28.69
7/25/2021,13,4008,34.63,28.41
7/25/2021,14,4008,33.27,28.37
7/25/2021,15,4008,37.09,28.07
7/25/2021,16,4008,41.5,28.46
7/25/2021,17,4008,48.56,29.01
7/25/2021,18,4008,51.04,29.7
7/25/2021,19,4008,50.92,33.76
7/25/2021,20,4008,45.52,47.9
7/25/2021,21,4008,50.18,50.24
7/25/2021,22,4008,42.25,43.37
7/25/2021,23,4008,34.91,31.04
7/25/2021,24,4008,34.64,30.49
7/26/2021,1,4008,33.45,30.34
7/26/2021,2,4008,32.14,31.55
7/26/2021,3,4008,30.61,30.19
7/26/2021,4,4008,30.59,29.48
7/26/2021,5,4008,29.77,28.89
7/26/2021,6,4008,32,31.3
7/26/2021,7,4008,35.23,31.7
7/26/2021,8,4008,36.65,29.49
7/26/2021,9,4008,35.59,30.99
7/26/2021,10,4008,38.77,31.55
7/26/2021,11,4008,41.71,33.92
7/26/2021,12,4008,46.59,36.54
7/26/2021,13,4008,52.71,37.68
7/26/2021,14,4008,53.48,41.72
7/26/2021,15,4008,56.67,56.52
7/26/2021,16,4008,73.01,56.63
7/26/2021,17,4008,88.01,62.6
7/26/2021,18,4008,87.93,71.2
7/26/2021,19,4008,80.65,65.12
7/26/2021,20,4008,56.42,53.05
7/26/2021,21,4008,52.84,44.83
7/26/2021,22,4008,45.11,37.35
7/26/2021,23,4008,41.54,33.04
7/26/2021,24,4008,38.14,32.48
7/27/2021,1,4008,41.02,35.19
7/27/2021,2,4008,37.99,36.43
7/27/2021,3,4008,37.71,33.65
7/27/2021,4,4008,34.64,32.99
7/27/2021,5,4008,34.25,32.94
7/27/2021,6,4008,38.12,34.35
7/27/2021,7,4008,40.12,34.15
7/27/2021,8,4008,45.42,32.91
7/27/2021,9,4008,38.51,32.67
7/27/2021,10,4008,43.67,32.25
7/27/2021,11,4008,41.17,32.6
7/27/2021,12,4008,46.51,31.97
7/27/2021,13,4008,50.69,33.47
7/27/2021,14,4008,53.52,35.1
7/27/2021,15,4008,55.96,38.89
7/27/2021,16,4008,59.23,43.31
7/27/2021,17,4008,67,63.92
7/27/2021,18,4008,81.23,82.8
7/27/2021,19,4008,62.26,49.61
7/27/2021,20,4008,51.45,43.92
7/27/2021,21,4008,50.95,34.92
7/27/2021,22,4008,44.33,32.09
7/27/2021,23,4008,41.36,31.76
7/27/2021,24,4008,41.24,30.52
7/28/2021,1,4008,35.4,32.26
7/28/2021,2,4008,33.84,33.77
7/28/2021,3,4008,31.3,31.38
7/28/2021,4,4008,30.06,30.93
7/28/2021,5,4008,30.15,30.42
7/28/2021,6,4008,32.02,30.88
7/28/2021,7,4008,33.87,32.78
7/28/2021,8,4008,39.04,41.08
7/28/2021,9,4008,39.94,50.72
7/28/2021,10,4008,45.14,39.97
7/28/2021,11,4008,36.57,31.37
7/28/2021,12,4008,37.32,30.26
7/28/2021,13,4008,36.09,28.81
7/28/2021,14,4008,36.89,29.31
7/28/2021,15,4008,39.3,30.04
7/28/2021,16,4008,42.8,33.81
7/28/2021,17,4008,43.13,34.2
7/28/2021,18,4008,49.26,47.45
7/28/2021,19,4008,42.96,46.46
7/28/2021,20,4008,36.8,44.48
7/28/2021,21,4008,36.69,42.28
7/28/2021,22,4008,35.17,38.01
7/28/2021,23,4008,31.12,37.78
7/28/2021,24,4008,30.97,37.25
7/29/2021,1,4008,33.75,41.97
7/29/2021,2,4008,30.22,33.45
7/29/2021,3,4008,29.66,31.15
7/29/2021,4,4008,28.07,29.36
7/29/2021,5,4008,27.61,30
7/29/2021,6,4008,30.29,30.25
7/29/2021,7,4008,33.27,40.29
7/29/2021,8,4008,33.38,33.74
7/29/2021,9,4008,34.39,45.16
7/29/2021,10,4008,34.84,43.31
7/29/2021,11,4008,34.08,34.02
7/29/2021,12,4008,34.39,36.58
7/29/2021,13,4008,34.46,39.77
7/29/2021,14,4008,35.51,50.14
7/29/2021,15,4008,40.3,53.76
7/29/2021,16,4008,40.85,51.12
7/29/2021,17,4008,41.98,46.73
7/29/2021,18,4008,44.23,48.34
7/29/2021,19,4008,40.96,39.63
7/29/2021,20,4008,39.62,36.1
7/29/2021,21,4008,35.44,35.4
7/29/2021,22,4008,33.21,31.14
7/29/2021,23,4008,31.52,34.41
7/29/2021,24,4008,33.47,33.93
7/30/2021,1,4008,35.32,34.42
7/30/2021,2,4008,32.31,31.69
7/30/2021,3,4008,32.48,32.42
7/30/2021,4,4008,29.88,32.46
7/30/2021,5,4008,29.92,32.37
7/30/2021,6,4008,30.98,30.87
7/30/2021,7,4008,32.31,30.31
7/30/2021,8,4008,34.38,35.87
7/30/2021,9,4008,38.44,34.78
7/30/2021,10,4008,39.01,32.02
7/30/2021,11,4008,36.71,28.9
7/30/2021,12,4008,34.67,30.56
7/30/2021,13,4008,39.46,31.42
7/30/2021,14,4008,39.57,33.52
7/30/2021,15,4008,41.65,36.58
7/30/2021,16,4008,42.39,34.51
7/30/2021,17,4008,44.54,34.85
7/30/2021,18,4008,46.93,37.36
7/30/2021,19,4008,42.27,38.08
7/30/2021,20,4008,35.48,38.07
7/30/2021,21,4008,33.75,38.04
7/30/2021,22,4008,30.62,36.33
7/30/2021,23,4008,30.62,30.35
7/30/2021,24,4008,30.63,31.38
7/31/2021,1,4008,27.23,32.18
7/31/2021,2,4008,25.82,28.32
7/31/2021,3,4008,25.63,25.76
7/31/2021,4,4008,25.74,26.1
7/31/2021,5,4008,25.34,24.24
7/31/2021,6,4008,25,23.74
7/31/2021,7,4008,24.04,24.69
7/31/2021,8,4008,25.3,25.83
7/31/2021,9,4008,26.35,25.86
7/31/2021,10,4008,26.26,24.84
7/31/2021,11,4008,26.16,23.74
7/31/2021,12,4008,26.45,23.98
7/31/2021,13,4008,28.35,22.76
7/31/2021,14,4008,29.82,21.8
7/31/2021,15,4008,28.89,22.62
7/31/2021,16,4008,30.28,23.05
7/31/2021,17,4008,33.12,26.31
7/31/2021,18,4008,40.27,31.11
7/31/2021,19,4008,44.73,40.01
7/31/2021,20,4008,37.96,37.92
7/31/2021,21,4008,35.07,38.01
7/31/2021,22,4008,29.67,31.41
7/31/2021,23,4008,31.18,34.88
7/31/2021,24,4008,27.35,27.06
6/1/2021,1,4008,20.25,12.77
6/1/2021,2,4008,15.82,-16.4
6/1/2021,3,4008,15.44,13.91
6/1/2021,4,4008,14.1,11.34
6/1/2021,5,4008,16.23,14.28
6/1/2021,6,4008,17.29,15.75
6/1/2021,7,4008,18.16,15.85
6/1/2021,8,4008,23.33,19.44
6/1/2021,9,4008,22.43,27.66
6/1/2021,10,4008,23.29,33.97
6/1/2021,11,4008,22.69,21.02
6/1/2021,12,4008,23.35,17.77
6/1/2021,13,4008,24.98,17.89
6/1/2021,14,4008,26,14.91
6/1/2021,15,4008,27.87,16.2
6/1/2021,16,4008,28.93,17.86
6/1/2021,17,4008,27.43,18.06
6/1/2021,18,4008,35.42,21.46
6/1/2021,19,4008,35.51,22.75
6/1/2021,20,4008,27.97,22.62
6/1/2021,21,4008,30.15,23.87
6/1/2021,22,4008,24.88,26.33
6/1/2021,23,4008,22.94,18.78
6/1/2021,24,4008,21.58,16.68
6/2/2021,1,4008,19.27,18.77
6/2/2021,2,4008,16.38,16.73
6/2/2021,3,4008,16.15,15.46
6/2/2021,4,4008,15.65,15.26
6/2/2021,5,4008,15.79,15.25
6/2/2021,6,4008,17.63,15.93
6/2/2021,7,4008,21.17,17.69
6/2/2021,8,4008,20.74,16.14
6/2/2021,9,4008,22.74,16.16
6/2/2021,10,4008,24.38,17.19
6/2/2021,11,4008,24.4,19.34
6/2/2021,12,4008,27.13,21.34
6/2/2021,13,4008,25.69,20.09
6/2/2021,14,4008,29.18,23.11
6/2/2021,15,4008,32.6,22.74
6/2/2021,16,4008,33.71,30.78
6/2/2021,17,4008,33.71,32.38
6/2/2021,18,4008,37.51,33.69
6/2/2021,19,4008,32.6,28.2
6/2/2021,20,4008,33.65,24.22
6/2/2021,21,4008,30.51,29.08
6/2/2021,22,4008,24.72,29.25
6/2/2021,23,4008,23.09,22.64
6/2/2021,24,4008,22.88,19
6/3/2021,1,4008,17.8,20.56
6/3/2021,2,4008,20.4,20.1
6/3/2021,3,4008,17.82,21.7
6/3/2021,4,4008,18.37,21.32
6/3/2021,5,4008,17.84,22.94
6/3/2021,6,4008,17.36,23.18
6/3/2021,7,4008,22.93,22.67
6/3/2021,8,4008,23.83,20.07
6/3/2021,9,4008,24.54,23.15
6/3/2021,10,4008,25.57,24.06
6/3/2021,11,4008,27.63,23.17
6/3/2021,12,4008,28.51,22.38
6/3/2021,13,4008,27.92,23.06
6/3/2021,14,4008,25.14,29.71
6/3/2021,15,4008,24.36,27.83
6/3/2021,16,4008,25.18,32.27
6/3/2021,17,4008,24.79,32.87
6/3/2021,18,4008,26.56,30.48
6/3/2021,19,4008,28.19,31.28
6/3/2021,20,4008,25.57,31.37
6/3/2021,21,4008,27.71,30.33
6/3/2021,22,4008,25.22,32.56
6/3/2021,23,4008,24.75,29.35
6/3/2021,24,4008,22.47,22.73
6/4/2021,1,4008,22.71,26.33
6/4/2021,2,4008,21.44,23.27
6/4/2021,3,4008,19.85,21.77
6/4/2021,4,4008,19.01,22.18
6/4/2021,5,4008,20.52,22.46
6/4/2021,6,4008,22.15,24.17
6/4/2021,7,4008,23.99,35.21
6/4/2021,8,4008,22.56,33
6/4/2021,9,4008,24.68,43.44
6/4/2021,10,4008,28.95,44.63
6/4/2021,11,4008,24.73,45.95
6/4/2021,12,4008,28.19,41.53
6/4/2021,13,4008,34.21,33.43
6/4/2021,14,4008,29.99,31.32
6/4/2021,15,4008,29.38,40.56
6/4/2021,16,4008,31.86,40.76
6/4/2021,17,4008,36.54,41.5
6/4/2021,18,4008,32.89,42.92
6/4/2021,19,4008,30.38,39.3
6/4/2021,20,4008,29.79,44.84
6/4/2021,21,4008,28.81,38.67
6/4/2021,22,4008,24.81,40.34
6/4/2021,23,4008,22.95,26.93
6/4/2021,24,4008,22.31,27.72
6/5/2021,1,4008,23.2,32.57
6/5/2021,2,4008,21.34,22.75
6/5/2021,3,4008,18.41,18.45
6/5/2021,4,4008,17.91,18.17
6/5/2021,5,4008,17.92,17.14
6/5/2021,6,4008,18.25,16.55
6/5/2021,7,4008,17.88,16.91
6/5/2021,8,4008,19.42,18.01
6/5/2021,9,4008,20.79,18.41
6/5/2021,10,4008,20.8,19.69
6/5/2021,11,4008,23.31,24.93
6/5/2021,12,4008,24.43,25.72
6/5/2021,13,4008,25.17,25.8
6/5/2021,14,4008,26.52,27.65
6/5/2021,15,4008,30.46,28.9
6/5/2021,16,4008,33.71,37.77
6/5/2021,17,4008,38.9,45.57
6/5/2021,18,4008,43.18,91.74
6/5/2021,19,4008,41.89,106.38
6/5/2021,20,4008,39.25,44.61
6/5/2021,21,4008,35.64,38.67
6/5/2021,22,4008,30.6,33.27
6/5/2021,23,4008,27.5,25.85
6/5/2021,24,4008,27.04,24.79
6/6/2021,1,4008,29.58,26.11
6/6/2021,2,4008,27.48,23.57
6/6/2021,3,4008,27.57,21.65
6/6/2021,4,4008,24.47,21.78
6/6/2021,5,4008,23.32,21.12
6/6/2021,6,4008,23.18,17.83
6/6/2021,7,4008,20.74,15.54
6/6/2021,8,4008,22.96,13.2
6/6/2021,9,4008,25.77,20.46
6/6/2021,10,4008,30.81,22.88
6/6/2021,11,4008,34.65,24.26
6/6/2021,12,4008,40.48,25.85
6/6/2021,13,4008,42.52,29.59
6/6/2021,14,4008,42.87,36.21
6/6/2021,15,4008,43.18,37.9
6/6/2021,16,4008,50.9,42.72
6/6/2021,17,4008,61.31,63.34
6/6/2021,18,4008,65.46,92.24
6/6/2021,19,4008,58.74,65.28
6/6/2021,20,4008,51.14,57.76
6/6/2021,21,4008,50.34,45.03
6/6/2021,22,4008,42.44,39.52
6/6/2021,23,4008,32.84,29.32
6/6/2021,24,4008,30.41,26.56
6/7/2021,1,4008,28.69,28.18
6/7/2021,2,4008,24.82,28.38
6/7/2021,3,4008,23.13,24.95
6/7/2021,4,4008,22.25,24.27
6/7/2021,5,4008,22.03,23.55
6/7/2021,6,4008,23.77,23.6
6/7/2021,7,4008,25.32,28.72
6/7/2021,8,4008,29.16,30.56
6/7/2021,9,4008,35.7,28.46
6/7/2021,10,4008,40.63,36.76
6/7/2021,11,4008,40.95,48.92
6/7/2021,12,4008,42.31,52.29
6/7/2021,13,4008,46.1,53.31
6/7/2021,14,4008,47.1,97.75
6/7/2021,15,4008,53.48,67.04
6/7/2021,16,4008,72.12,100.04
6/7/2021,17,4008,77.83,187.6
6/7/2021,18,4008,86.1,126.06
6/7/2021,19,4008,76.86,80.64
6/7/2021,20,4008,55.77,55.67
6/7/2021,21,4008,50.38,51.23
6/7/2021,22,4008,43.33,54.84
6/7/2021,23,4008,37,48.94
6/7/2021,24,4008,32.37,32.97
6/8/2021,1,4008,40.41,34.28
6/8/2021,2,4008,34.14,32.52
6/8/2021,3,4008,31.63,30.56
6/8/2021,4,4008,29.05,29.36
6/8/2021,5,4008,26,27.38
6/8/2021,6,4008,30.5,29.65
6/8/2021,7,4008,34.01,30.46
6/8/2021,8,4008,41.28,28.63
6/8/2021,9,4008,41.63,30.01
6/8/2021,10,4008,47.07,32.47
6/8/2021,11,4008,47.77,38.67
6/8/2021,12,4008,50.04,45.77
6/8/2021,13,4008,51.15,57.21
6/8/2021,14,4008,55.05,182.41
6/8/2021,15,4008,60.04,200.24
6/8/2021,16,4008,62.57,65.95
6/8/2021,17,4008,64.51,57.74
6/8/2021,18,4008,61.32,50.75
6/8/2021,19,4008,55.05,47.44
6/8/2021,20,4008,50.49,40.45
6/8/2021,21,4008,47.79,40.22
6/8/2021,22,4008,44.49,43.99
6/8/2021,23,4008,40.79,45.12
6/8/2021,24,4008,36.85,54.61
6/9/2021,1,4008,33.24,36.88
6/9/2021,2,4008,29.52,29.17
6/9/2021,3,4008,27.78,27.99
6/9/2021,4,4008,27.45,27.84
6/9/2021,5,4008,27.64,28.07
6/9/2021,6,4008,28.49,29.53
6/9/2021,7,4008,30.85,45.47
6/9/2021,8,4008,41.38,54.14
6/9/2021,9,4008,51.33,55.46
6/9/2021,10,4008,49.37,41.14
6/9/2021,11,4008,47.12,38.45
6/9/2021,12,4008,50.5,44.5
6/9/2021,13,4008,54.07,51.4
6/9/2021,14,4008,59.93,66.5
6/9/2021,15,4008,61.95,73.13
6/9/2021,16,4008,62.57,85.99
6/9/2021,17,4008,64.45,185.34
6/9/2021,18,4008,63.56,143.52
6/9/2021,19,4008,55.69,101.71
6/9/2021,20,4008,54.29,75.11
6/9/2021,21,4008,46.53,51.91
6/9/2021,22,4008,40.13,53.12
6/9/2021,23,4008,36.16,41.21
6/9/2021,24,4008,35.23,39.71
6/10/2021,1,4008,29.16,32.88
6/10/2021,2,4008,26.34,28.93
6/10/2021,3,4008,25.51,28.52
6/10/2021,4,4008,24.41,28.85
6/10/2021,5,4008,23.3,29.17
6/10/2021,6,4008,24.08,30.91
6/10/2021,7,4008,25.36,33.29
6/10/2021,8,4008,36.06,49.07
6/10/2021,9,4008,31.13,42.03
6/10/2021,10,4008,32.29,28.13
6/10/2021,11,4008,27.22,23.95
6/10/2021,12,4008,31.14,23.53
6/10/2021,13,4008,30.34,23.02
6/10/2021,14,4008,33.68,24.36
6/10/2021,15,4008,36.14,25.62
6/10/2021,16,4008,43.29,27.47
6/10/2021,17,4008,44.88,33.92
6/10/2021,18,4008,54.74,35.91
6/10/2021,19,4008,38.81,47.52
6/10/2021,20,4008,37.1,40.64
6/10/2021,21,4008,33.87,31.38
6/10/2021,22,4008,30.62,29.13
6/10/2021,23,4008,27.88,26.21
6/10/2021,24,4008,28.01,27.64
6/11/2021,1,4008,31.6,30.14
6/11/2021,2,4008,28.46,39.8
6/11/2021,3,4008,26.16,33.68
6/11/2021,4,4008,26.01,34.37
6/11/2021,5,4008,25.62,35.69
6/11/2021,6,4008,26.31,26.75
6/11/2021,7,4008,29.18,36.77
6/11/2021,8,4008,28.77,30.74
6/11/2021,9,4008,30.47,28.24
6/11/2021,10,4008,27.88,27.65
6/11/2021,11,4008,30,29.97
6/11/2021,12,4008,31.23,28.38
6/11/2021,13,4008,31.9,26.58
6/11/2021,14,4008,32,33.42
6/11/2021,15,4008,31.99,37.84
6/11/2021,16,4008,34.18,43.48
6/11/2021,17,4008,36.43,44.65
6/11/2021,18,4008,37.41,42
6/11/2021,19,4008,37.1,45.3
6/11/2021,20,4008,35.28,43.26
6/11/2021,21,4008,36,49.42
6/11/2021,22,4008,29.31,42.46
6/11/2021,23,4008,29.42,44.84
6/11/2021,24,4008,29.08,40.98
6/12/2021,1,4008,25.35,24.53
6/12/2021,2,4008,25.21,24.6
6/12/2021,3,4008,24.6,24.46
6/12/2021,4,4008,23.8,24.47
6/12/2021,5,4008,23.84,24.51
6/12/2021,6,4008,24.44,25.21
6/12/2021,7,4008,23,24.72
6/12/2021,8,4008,24.16,26.17
6/12/2021,9,4008,25.45,37.52
6/12/2021,10,4008,25.77,36.47
6/12/2021,11,4008,24.8,34.31
6/12/2021,12,4008,25.01,30.14
6/12/2021,13,4008,25.22,27.97
6/12/2021,14,4008,24.1,24.76
6/12/2021,15,4008,23.9,24.43
6/12/2021,16,4008,24.65,24.9
6/12/2021,17,4008,25.26,29.49
6/12/2021,18,4008,36.44,39.07
6/12/2021,19,4008,42.14,43.93
6/12/2021,20,4008,36.48,44.43
6/12/2021,21,4008,39.73,43.59
6/12/2021,22,4008,33.85,40.98
6/12/2021,23,4008,25.55,32.41
6/12/2021,24,4008,24.17,23.88
6/13/2021,1,4008,23.61,24.68
6/13/2021,2,4008,22.25,24.03
6/13/2021,3,4008,21.56,23.31
6/13/2021,4,4008,21.53,21.53
6/13/2021,5,4008,21.25,20.89
6/13/2021,6,4008,20.5,19.59
6/13/2021,7,4008,20.35,18.62
6/13/2021,8,4008,20.48,19.06
6/13/2021,9,4008,22.22,21.14
6/13/2021,10,4008,21.58,22.31
6/13/2021,11,4008,24.17,22.68
6/13/2021,12,4008,27.33,21.78
6/13/2021,13,4008,28.42,22.93
6/13/2021,14,4008,29.25,30.09
6/13/2021,15,4008,30.53,33.86
6/13/2021,16,4008,33.41,36.26
6/13/2021,17,4008,37.05,45.94
6/13/2021,18,4008,40.41,51.24
6/13/2021,19,4008,44.22,48.85
6/13/2021,20,4008,38.31,52.23
6/13/2021,21,4008,36.82,50.5
6/13/2021,22,4008,32.17,46.98
6/13/2021,23,4008,26.82,30.69
6/13/2021,24,4008,24.52,22.59
6/14/2021,1,4008,21.22,24.72
6/14/2021,2,4008,19.6,22.71
6/14/2021,3,4008,18.92,20.49
6/14/2021,4,4008,18.15,19.94
6/14/2021,5,4008,18.54,20.75
6/14/2021,6,4008,19.21,21.41
6/14/2021,7,4008,23.01,22.66
6/14/2021,8,4008,28.06,30.12
6/14/2021,9,4008,27.97,46.87
6/14/2021,10,4008,30.17,42.8
6/14/2021,11,4008,32.63,38.33
6/14/2021,12,4008,33.84,26.02
6/14/2021,13,4008,32.47,27.79
6/14/2021,14,4008,34.39,25.68
6/14/2021,15,4008,35.5,25.76
6/14/2021,16,4008,35.72,24.63
6/14/2021,17,4008,35.01,24.17
6/14/2021,18,4008,38.14,24.28
6/14/2021,19,4008,38.09,25.25
6/14/2021,20,4008,37.82,24.67
6/14/2021,21,4008,38.1,24.85
6/14/2021,22,4008,32.55,27.06
6/14/2021,23,4008,25.48,22.59
6/14/2021,24,4008,22.93,21.5
6/15/2021,1,4008,23.5,20.38
6/15/2021,2,4008,19.99,18.75
6/15/2021,3,4008,19.05,18.42
6/15/2021,4,4008,18.61,18.14
6/15/2021,5,4008,18.95,18.47
6/15/2021,6,4008,23.84,18.99
6/15/2021,7,4008,26.55,22.07
6/15/2021,8,4008,31.72,21.76
6/15/2021,9,4008,34.14,20.03
6/15/2021,10,4008,35.27,21.78
6/15/2021,11,4008,33.11,23.18
6/15/2021,12,4008,32.95,24.2
6/15/2021,13,4008,35.15,25.31
6/15/2021,14,4008,37.18,28.85
6/15/2021,15,4008,38.05,29.11
6/15/2021,16,4008,38.17,29.05
6/15/2021,17,4008,41.82,28.78
6/15/2021,18,4008,44.14,39.87
6/15/2021,19,4008,46.57,38.59
6/15/2021,20,4008,49.02,36.95
6/15/2021,21,4008,43.57,28.6
6/15/2021,22,4008,32.64,24.77
6/15/2021,23,4008,28.38,25.28
6/15/2021,24,4008,26.34,23.62
6/16/2021,1,4008,21.03,24.9
6/16/2021,2,4008,21.06,23.09
6/16/2021,3,4008,20.58,20.45
6/16/2021,4,4008,18.46,19.45
6/16/2021,5,4008,19.16,20.42
6/16/2021,6,4008,20.98,22.39
6/16/2021,7,4008,24.39,22.38
6/16/2021,8,4008,25.55,20.66
6/16/2021,9,4008,25.28,19.72
6/16/2021,10,4008,24.62,19.53
6/16/2021,11,4008,25.14,20.02
6/16/2021,12,4008,26.41,19.93
6/16/2021,13,4008,26.43,19.79
6/16/2021,14,4008,26.65,20.08
6/16/2021,15,4008,27.72,20.97
6/16/2021,16,4008,30.98,22.18
6/16/2021,17,4008,32.62,23.06
6/16/2021,18,4008,39.93,25.16
6/16/2021,19,4008,39.93,27.03
6/16/2021,20,4008,35.18,30.95
6/16/2021,21,4008,32.38,31.75
6/16/2021,22,4008,30.95,30.6
6/16/2021,23,4008,25.12,23.32
6/16/2021,24,4008,23.25,20.93
6/17/2021,1,4008,21.27,22.37
6/17/2021,2,4008,20.15,22.41
6/17/2021,3,4008,18.99,20.25
6/17/2021,4,4008,18.93,19.98
6/17/2021,5,4008,19.17,20.01
6/17/2021,6,4008,21.81,22.67
6/17/2021,7,4008,25.54,23.8
6/17/2021,8,4008,27.14,23.73
6/17/2021,9,4008,24.79,21.38
6/17/2021,10,4008,23.87,20.69
6/17/2021,11,4008,24.35,21.14
6/17/2021,12,4008,24.51,20.8
6/17/2021,13,4008,25.96,20.62
6/17/2021,14,4008,29.12,20.92
6/17/2021,15,4008,29.2,21.77
6/17/2021,16,4008,31.85,24.87
6/17/2021,17,4008,35.91,28.83
6/17/2021,18,4008,42.44,42.38
6/17/2021,19,4008,45.89,46.2
6/17/2021,20,4008,39.3,44.61
6/17/2021,21,4008,40.22,37.01
6/17/2021,22,4008,32.29,37.72
6/17/2021,23,4008,28.37,26.24
6/17/2021,24,4008,27.74,24.4
6/18/2021,1,4008,25.3,24.91
6/18/2021,2,4008,23.73,23.86
6/18/2021,3,4008,22.34,23.12
6/18/2021,4,4008,21.96,22.29
6/18/2021,5,4008,22.27,22.4
6/18/2021,6,4008,22.4,21.63
6/18/2021,7,4008,25.05,23.61
6/18/2021,8,4008,25.99,22.98
6/18/2021,9,4008,25.27,24.22
6/18/2021,10,4008,25.16,23.53
6/18/2021,11,4008,24.97,22.79
6/18/2021,12,4008,25.9,24.49
6/18/2021,13,4008,26.57,23.98
6/18/2021,14,4008,27.57,24.49
6/18/2021,15,4008,33.55,24.85
6/18/2021,16,4008,36.81,26.84
6/18/2021,17,4008,36.76,38.57
6/18/2021,18,4008,44.06,44.12
6/18/2021,19,4008,45.21,34.61
6/18/2021,20,4008,40.38,33.77
6/18/2021,21,4008,34.4,28.98
6/18/2021,22,4008,29.55,28.84
6/18/2021,23,4008,25.83,23.78
6/18/2021,24,4008,25.78,20.83
6/19/2021,1,4008,24.22,23.96
6/19/2021,2,4008,22.21,23.85
6/19/2021,3,4008,21.93,23.49
6/19/2021,4,4008,21.91,23.1
6/19/2021,5,4008,21.35,24.04
6/19/2021,6,4008,20.52,22.71
6/19/2021,7,4008,20.8,22.25
6/19/2021,8,4008,22.97,19.89
6/19/2021,9,4008,24.1,19.51
6/19/2021,10,4008,24.47,20.06
6/19/2021,11,4008,25.94,21.32
6/19/2021,12,4008,26.95,23.4
6/19/2021,13,4008,30.2,24.94
6/19/2021,14,4008,32.54,27.06
6/19/2021,15,4008,38.02,34.07
6/19/2021,16,4008,41.28,33.28
6/19/2021,17,4008,46.59,40.93
6/19/2021,18,4008,53.46,30.26
6/19/2021,19,4008,53.28,27.71
6/19/2021,20,4008,45.32,28.09
6/19/2021,21,4008,42.37,27.21
6/19/2021,22,4008,39.11,25.02
6/19/2021,23,4008,33.94,22.67
6/19/2021,24,4008,29.24,20.78
6/20/2021,1,4008,29.59,22.88
6/20/2021,2,4008,26.33,23.31
6/20/2021,3,4008,24.95,21.12
6/20/2021,4,4008,24.03,20.37
6/20/2021,5,4008,23.4,19.81
6/20/2021,6,4008,22.58,6.12
6/20/2021,7,4008,22.49,15.83
6/20/2021,8,4008,24.82,1.56
