Date,HE,MWh,Fuel Price,Forward Reserve Threshold Price,Day of Week,Holiday
11/2/2021,17,13111,5.06,100.7,Tue,n
11/2/2021,18,14005,5.06,100.7,Tue,n
11/2/2021,19,14296,5.06,100.7,Tue,n
11/2/2021,20,13605,5.06,100.7,Tue,n
11/2/2021,21,12893,5.06,100.7,Tue,n
11/2/2021,22,12218,5.06,100.7,Tue,n
11/2/2021,23,11167,5.06,100.7,Tue,n
11/2/2021,24,10240,5.06,100.7,Tue,n
11/3/2021,1,10179,5.65,112.44,Wed,n
11/3/2021,2,10152,5.65,112.44,Wed,n
11/3/2021,3,10113,5.65,112.44,Wed,n
11/3/2021,4,10059,5.65,112.44,Wed,n
11/3/2021,5,10357,5.65,112.44,Wed,n
11/3/2021,6,11058,5.65,112.44,Wed,n
11/3/2021,7,12355,5.65,112.44,Wed,n
11/3/2021,8,13364,5.65,112.44,Wed,n
11/3/2021,9,13267,5.65,112.44,Wed,n
11/3/2021,10,12453,5.65,112.44,Wed,n
11/3/2021,11,12028,5.65,112.44,Wed,n
11/3/2021,12,11755,5.65,112.44,Wed,n
11/3/2021,13,11368,5.65,112.44,Wed,n
11/3/2021,14,11627,5.65,112.44,Wed,n
11/3/2021,15,11829,5.65,112.44,Wed,n
11/3/2021,16,11981,5.65,112.44,Wed,n
11/3/2021,17,12709,5.65,112.44,Wed,n
11/3/2021,18,13626,5.65,112.44,Wed,n
11/3/2021,19,14137,5.65,112.44,Wed,n
11/3/2021,20,13379,5.65,112.44,Wed,n
11/3/2021,21,13129,5.65,112.44,Wed,n
11/3/2021,22,12392,5.65,112.44,Wed,n
11/3/2021,23,11229,5.65,112.44,Wed,n
11/3/2021,24,10431,5.65,112.44,Wed,n
11/4/2021,1,10433,5.65,112.44,Thu,n
11/4/2021,2,10375,5.65,112.44,Thu,n
11/4/2021,3,10554,5.65,112.44,Thu,n
11/4/2021,4,10562,5.65,112.44,Thu,n
11/4/2021,5,10624,5.65,112.44,Thu,n
11/4/2021,6,11277,5.65,112.44,Thu,n
11/4/2021,7,12835,5.65,112.44,Thu,n
11/4/2021,8,13989,5.65,112.44,Thu,n
11/4/2021,9,13943,5.65,112.44,Thu,n
11/4/2021,10,13201,5.65,112.44,Thu,n
11/4/2021,11,12478,5.65,112.44,Thu,n
11/4/2021,12,11921,5.65,112.44,Thu,n
11/4/2021,13,11754,5.65,112.44,Thu,n
11/4/2021,14,11865,5.65,112.44,Thu,n
11/4/2021,15,12089,5.65,112.44,Thu,n
11/4/2021,16,12485,5.65,112.44,Thu,n
11/4/2021,17,13020,5.65,112.44,Thu,n
11/4/2021,18,14103,5.65,112.44,Thu,n
11/4/2021,19,14512,5.65,112.44,Thu,n
11/4/2021,20,13865,5.65,112.44,Thu,n
11/4/2021,21,13434,5.65,112.44,Thu,n
11/4/2021,22,12609,5.65,112.44,Thu,n
11/4/2021,23,11911,5.65,112.44,Thu,n
11/4/2021,24,11110,5.65,112.44,Thu,n
11/5/2021,1,11137,5.7,113.44,Fri,n
11/5/2021,2,11058,5.7,113.44,Fri,n
11/5/2021,3,11286,5.7,113.44,Fri,n
11/5/2021,4,11097,5.7,113.44,Fri,n
11/5/2021,5,10451,5.7,113.44,Fri,n
11/5/2021,6,11134,5.7,113.44,Fri,n
11/5/2021,7,12701,5.7,113.44,Fri,n
11/5/2021,8,13632,5.7,113.44,Fri,n
11/5/2021,9,13456,5.7,113.44,Fri,n
11/5/2021,10,12655,5.7,113.44,Fri,n
11/5/2021,11,12038,5.7,113.44,Fri,n
11/5/2021,12,11495,5.7,113.44,Fri,n
11/5/2021,13,11410,5.7,113.44,Fri,n
11/5/2021,14,11356,5.7,113.44,Fri,n
11/5/2021,15,11493,5.7,113.44,Fri,n
11/5/2021,16,11796,5.7,113.44,Fri,n
11/5/2021,17,12342,5.7,113.44,Fri,n
11/5/2021,18,13172,5.7,113.44,Fri,n
11/5/2021,19,13563,5.7,113.44,Fri,n
11/5/2021,20,13021,5.7,113.44,Fri,n
11/5/2021,21,12636,5.7,113.44,Fri,n
11/5/2021,22,12438,5.7,113.44,Fri,n
11/5/2021,23,11365,5.7,113.44,Fri,n
11/5/2021,24,10670,5.7,113.44,Fri,n
11/6/2021,1,10750,5.13,102.09,Sat,n
11/6/2021,2,10607,5.13,102.09,Sat,n
11/6/2021,3,10493,5.13,102.09,Sat,n
11/6/2021,4,10426,5.13,102.09,Sat,n
11/6/2021,5,10534,5.13,102.09,Sat,n
11/6/2021,6,10853,5.13,102.09,Sat,n
11/6/2021,7,11535,5.13,102.09,Sat,n
11/6/2021,8,12350,5.13,102.09,Sat,n
11/6/2021,9,12657,5.13,102.09,Sat,n
11/6/2021,10,11895,5.13,102.09,Sat,n
11/6/2021,11,11357,5.13,102.09,Sat,n
11/6/2021,12,10806,5.13,102.09,Sat,n
11/6/2021,13,10657,5.13,102.09,Sat,n
11/6/2021,14,10814,5.13,102.09,Sat,n
11/6/2021,15,10876,5.13,102.09,Sat,n
11/6/2021,16,10880,5.13,102.09,Sat,n
11/6/2021,17,11721,5.13,102.09,Sat,n
11/6/2021,18,12989,5.13,102.09,Sat,n
11/6/2021,19,13463,5.13,102.09,Sat,n
11/6/2021,20,13007,5.13,102.09,Sat,n
11/6/2021,21,12334,5.13,102.09,Sat,n
11/6/2021,22,11935,5.13,102.09,Sat,n
11/6/2021,23,11215,5.13,102.09,Sat,n
11/6/2021,24,10566,5.13,102.09,Sat,n
11/7/2021,1,10282,5.13,102.09,Sun,n
11/7/2021,2,9680,5.13,102.09,Sun,n
11/7/2021,3,9887,5.13,102.09,Sun,n
11/7/2021,4,9895,5.13,102.09,Sun,n
11/7/2021,5,9977,5.13,102.09,Sun,n
11/7/2021,6,10125,5.13,102.09,Sun,n
11/7/2021,7,10884,5.13,102.09,Sun,n
11/7/2021,8,11585,5.13,102.09,Sun,n
11/7/2021,9,11686,5.13,102.09,Sun,n
11/7/2021,10,11084,5.13,102.09,Sun,n
11/7/2021,11,10680,5.13,102.09,Sun,n
11/7/2021,12,10516,5.13,102.09,Sun,n
11/7/2021,13,10391,5.13,102.09,Sun,n
11/7/2021,14,10552,5.13,102.09,Sun,n
11/7/2021,15,10785,5.13,102.09,Sun,n
11/7/2021,16,11287,5.13,102.09,Sun,n
11/7/2021,17,13014,5.13,102.09,Sun,n
11/7/2021,18,14171,5.13,102.09,Sun,n
11/7/2021,19,13224,5.13,102.09,Sun,n
11/7/2021,20,12623,5.13,102.09,Sun,n
11/7/2021,21,12158,5.13,102.09,Sun,n
11/7/2021,22,11544,5.13,102.09,Sun,n
11/7/2021,23,10702,5.13,102.09,Sun,n
11/7/2021,24,10222,5.13,102.09,Sun,n
11/8/2021,1,9996,5.13,102.09,Mon,n
11/8/2021,2,9730,5.13,102.09,Mon,n
11/8/2021,3,9658,5.13,102.09,Mon,n
11/8/2021,4,9912,5.13,102.09,Mon,n
11/8/2021,5,9930,5.13,102.09,Mon,n
11/8/2021,6,10576,5.13,102.09,Mon,n
11/8/2021,7,12268,5.13,102.09,Mon,n
11/8/2021,8,13285,5.13,102.09,Mon,n
11/8/2021,9,12644,5.13,102.09,Mon,n
11/8/2021,10,11987,5.13,102.09,Mon,n
11/8/2021,11,11510,5.13,102.09,Mon,n
11/8/2021,12,11529,5.13,102.09,Mon,n
11/8/2021,13,11337,5.13,102.09,Mon,n
11/8/2021,14,11645,5.13,102.09,Mon,n
11/8/2021,15,11837,5.13,102.09,Mon,n
11/8/2021,16,12118,5.13,102.09,Mon,n
11/8/2021,17,13749,5.13,102.09,Mon,n
11/8/2021,18,14745,5.13,102.09,Mon,n
11/8/2021,19,13890,5.13,102.09,Mon,n
11/8/2021,20,13321,5.13,102.09,Mon,n
11/8/2021,21,12659,5.13,102.09,Mon,n
11/8/2021,22,11763,5.13,102.09,Mon,n
11/8/2021,23,11079,5.13,102.09,Mon,n
11/8/2021,24,10374,5.13,102.09,Mon,n
11/9/2021,1,10294,4.92,97.91,Tue,n
11/9/2021,2,10150,4.92,97.91,Tue,n
11/9/2021,3,10098,4.92,97.91,Tue,n
11/9/2021,4,10271,4.92,97.91,Tue,n
11/9/2021,5,10259,4.92,97.91,Tue,n
11/9/2021,6,10990,4.92,97.91,Tue,n
11/9/2021,7,12105,4.92,97.91,Tue,n
11/9/2021,8,13037,4.92,97.91,Tue,n
11/9/2021,9,12387,4.92,97.91,Tue,n
11/9/2021,10,11909,4.92,97.91,Tue,n
11/9/2021,11,11673,4.92,97.91,Tue,n
11/9/2021,12,11455,4.92,97.91,Tue,n
11/9/2021,13,11438,4.92,97.91,Tue,n
11/9/2021,14,11803,4.92,97.91,Tue,n
11/9/2021,15,11924,4.92,97.91,Tue,n
11/9/2021,16,12443,4.92,97.91,Tue,n
11/9/2021,17,13668,4.92,97.91,Tue,n
11/9/2021,18,14650,4.92,97.91,Tue,n
11/9/2021,19,13623,4.92,97.91,Tue,n
11/9/2021,20,13110,4.92,97.91,Tue,n
11/9/2021,21,12595,4.92,97.91,Tue,n
11/9/2021,22,11759,4.92,97.91,Tue,n
11/9/2021,23,10638,4.92,97.91,Tue,n
11/9/2021,24,10278,4.92,97.91,Tue,n
11/10/2021,1,10411,4.61,91.74,Wed,n
11/10/2021,2,10501,4.61,91.74,Wed,n
11/10/2021,3,10135,4.61,91.74,Wed,n
11/10/2021,4,10347,4.61,91.74,Wed,n
11/10/2021,5,10324,4.61,91.74,Wed,n
11/10/2021,6,10921,4.61,91.74,Wed,n
11/10/2021,7,12033,4.61,91.74,Wed,n
11/10/2021,8,13116,4.61,91.74,Wed,n
11/10/2021,9,12610,4.61,91.74,Wed,n
11/10/2021,10,12038,4.61,91.74,Wed,n
11/10/2021,11,11764,4.61,91.74,Wed,n
11/10/2021,12,11433,4.61,91.74,Wed,n
11/10/2021,13,11408,4.61,91.74,Wed,n
11/10/2021,14,11524,4.61,91.74,Wed,n
11/10/2021,15,11716,4.61,91.74,Wed,n
11/10/2021,16,12301,4.61,91.74,Wed,n
11/10/2021,17,13286,4.61,91.74,Wed,n
11/10/2021,18,14606,4.61,91.74,Wed,n
11/10/2021,19,13826,4.61,91.74,Wed,n
11/10/2021,20,13358,4.61,91.74,Wed,n
11/10/2021,21,12878,4.61,91.74,Wed,n
11/10/2021,22,11885,4.61,91.74,Wed,n
11/10/2021,23,11112,4.61,91.74,Wed,n
11/10/2021,24,10179,4.61,91.74,Wed,n
11/11/2021,1,10029,4.11,81.79,Thu,y
11/11/2021,2,9747,4.11,81.79,Thu,y
11/11/2021,3,9708,4.11,81.79,Thu,y
11/11/2021,4,10003,4.11,81.79,Thu,y
11/11/2021,5,9985,4.11,81.79,Thu,y
11/11/2021,6,10317,4.11,81.79,Thu,y
11/11/2021,7,11403,4.11,81.79,Thu,y
11/11/2021,8,12075,4.11,81.79,Thu,y
11/11/2021,9,12018,4.11,81.79,Thu,y
11/11/2021,10,11647,4.11,81.79,Thu,y
11/11/2021,11,11333,4.11,81.79,Thu,y
11/11/2021,12,11260,4.11,81.79,Thu,y
11/11/2021,13,11253,4.11,81.79,Thu,y
11/11/2021,14,11481,4.11,81.79,Thu,y
11/11/2021,15,11894,4.11,81.79,Thu,y
11/11/2021,16,12735,4.11,81.79,Thu,y
11/11/2021,17,13712,4.11,81.79,Thu,y
11/11/2021,18,14417,4.11,81.79,Thu,y
11/11/2021,19,14102,4.11,81.79,Thu,y
11/11/2021,20,13231,4.11,81.79,Thu,y
11/11/2021,21,12636,4.11,81.79,Thu,y
11/11/2021,22,11959,4.11,81.79,Thu,y
11/11/2021,23,10639,4.11,81.79,Thu,y
11/11/2021,24,9650,4.11,81.79,Thu,y
11/12/2021,1,9461,4.21,83.78,Fri,n
11/12/2021,2,9380,4.21,83.78,Fri,n
11/12/2021,3,9170,4.21,83.78,Fri,n
11/12/2021,4,9143,4.21,83.78,Fri,n
11/12/2021,5,9431,4.21,83.78,Fri,n
11/12/2021,6,10232,4.21,83.78,Fri,n
11/12/2021,7,11224,4.21,83.78,Fri,n
11/12/2021,8,12161,4.21,83.78,Fri,n
11/12/2021,9,12906,4.21,83.78,Fri,n
11/12/2021,10,13117,4.21,83.78,Fri,n
11/12/2021,11,13319,4.21,83.78,Fri,n
11/12/2021,12,13277,4.21,83.78,Fri,n
11/12/2021,13,13176,4.21,83.78,Fri,n
11/12/2021,14,13107,4.21,83.78,Fri,n
11/12/2021,15,13008,4.21,83.78,Fri,n
11/12/2021,16,13302,4.21,83.78,Fri,n
11/12/2021,17,13695,4.21,83.78,Fri,n
11/12/2021,18,14282,4.21,83.78,Fri,n
11/12/2021,19,13283,4.21,83.78,Fri,n
11/12/2021,20,12543,4.21,83.78,Fri,n
11/12/2021,21,12127,4.21,83.78,Fri,n
11/12/2021,22,11305,4.21,83.78,Fri,n
11/12/2021,23,10191,4.21,83.78,Fri,n
11/12/2021,24,8931,4.21,83.78,Fri,n
11/13/2021,1,9502,5.03,100.1,Sat,n
11/13/2021,2,9206,5.03,100.1,Sat,n
11/13/2021,3,9064,5.03,100.1,Sat,n
11/13/2021,4,9079,5.03,100.1,Sat,n
11/13/2021,5,9267,5.03,100.1,Sat,n
11/13/2021,6,9673,5.03,100.1,Sat,n
11/13/2021,7,10418,5.03,100.1,Sat,n
11/13/2021,8,11026,5.03,100.1,Sat,n
11/13/2021,9,11230,5.03,100.1,Sat,n
11/13/2021,10,10486,5.03,100.1,Sat,n
11/13/2021,11,10099,5.03,100.1,Sat,n
11/13/2021,12,10023,5.03,100.1,Sat,n
11/13/2021,13,10204,5.03,100.1,Sat,n
11/13/2021,14,10489,5.03,100.1,Sat,n
11/13/2021,15,10868,5.03,100.1,Sat,n
11/13/2021,16,11691,5.03,100.1,Sat,n
11/13/2021,17,13010,5.03,100.1,Sat,n
11/13/2021,18,13662,5.03,100.1,Sat,n
11/13/2021,19,13200,5.03,100.1,Sat,n
11/13/2021,20,12310,5.03,100.1,Sat,n
11/13/2021,21,11834,5.03,100.1,Sat,n
11/13/2021,22,11374,5.03,100.1,Sat,n
11/13/2021,23,10950,5.03,100.1,Sat,n
11/13/2021,24,10085,5.03,100.1,Sat,n
11/14/2021,1,9862,5.03,100.1,Sun,n
11/14/2021,2,9786,5.03,100.1,Sun,n
11/14/2021,3,9896,5.03,100.1,Sun,n
11/14/2021,4,9987,5.03,100.1,Sun,n
11/14/2021,5,9847,5.03,100.1,Sun,n
11/14/2021,6,9873,5.03,100.1,Sun,n
11/14/2021,7,10147,5.03,100.1,Sun,n
11/14/2021,8,10649,5.03,100.1,Sun,n
11/14/2021,9,10333,5.03,100.1,Sun,n
11/14/2021,10,10037,5.03,100.1,Sun,n
11/14/2021,11,9979,5.03,100.1,Sun,n
11/14/2021,12,10303,5.03,100.1,Sun,n
11/14/2021,13,10642,5.03,100.1,Sun,n
11/14/2021,14,10789,5.03,100.1,Sun,n
11/14/2021,15,11299,5.03,100.1,Sun,n
11/14/2021,16,12131,5.03,100.1,Sun,n
11/14/2021,17,13548,5.03,100.1,Sun,n
11/14/2021,18,14442,5.03,100.1,Sun,n
11/14/2021,19,13765,5.03,100.1,Sun,n
11/14/2021,20,13100,5.03,100.1,Sun,n
11/14/2021,21,12542,5.03,100.1,Sun,n
11/14/2021,22,11955,5.03,100.1,Sun,n
11/14/2021,23,11184,5.03,100.1,Sun,n
11/14/2021,24,10493,5.03,100.1,Sun,n
11/15/2021,1,10215,5.03,100.1,Mon,n
11/15/2021,2,9868,5.03,100.1,Mon,n
11/15/2021,3,9864,5.03,100.1,Mon,n
11/15/2021,4,9801,5.03,100.1,Mon,n
11/15/2021,5,10134,5.03,100.1,Mon,n
11/15/2021,6,11224,5.03,100.1,Mon,n
11/15/2021,7,12740,5.03,100.1,Mon,n
11/15/2021,8,13687,5.03,100.1,Mon,n
11/15/2021,9,13587,5.03,100.1,Mon,n
11/15/2021,10,13454,5.03,100.1,Mon,n
11/15/2021,11,13366,5.03,100.1,Mon,n
11/15/2021,12,13107,5.03,100.1,Mon,n
11/15/2021,13,12925,5.03,100.1,Mon,n
11/15/2021,14,12813,5.03,100.1,Mon,n
11/15/2021,15,12961,5.03,100.1,Mon,n
11/15/2021,16,13433,5.03,100.1,Mon,n
11/15/2021,17,14355,5.03,100.1,Mon,n
11/15/2021,18,15154,5.03,100.1,Mon,n
11/15/2021,19,14724,5.03,100.1,Mon,n
11/15/2021,20,14056,5.03,100.1,Mon,n
11/15/2021,21,13386,5.03,100.1,Mon,n
11/15/2021,22,12688,5.03,100.1,Mon,n
11/15/2021,23,11482,5.03,100.1,Mon,n
11/15/2021,24,10577,5.03,100.1,Mon,n
11/16/2021,1,10446,5.05,100.5,Tue,n
11/16/2021,2,10173,5.05,100.5,Tue,n
11/16/2021,3,10128,5.05,100.5,Tue,n
11/16/2021,4,10185,5.05,100.5,Tue,n
11/16/2021,5,10181,5.05,100.5,Tue,n
11/16/2021,6,11343,5.05,100.5,Tue,n
11/16/2021,7,12947,5.05,100.5,Tue,n
11/16/2021,8,13475,5.05,100.5,Tue,n
11/16/2021,9,13228,5.05,100.5,Tue,n
11/16/2021,10,12006,5.05,100.5,Tue,n
11/16/2021,11,11575,5.05,100.5,Tue,n
11/16/2021,12,11523,5.05,100.5,Tue,n
11/16/2021,13,11461,5.05,100.5,Tue,n
11/16/2021,14,11560,5.05,100.5,Tue,n
11/16/2021,15,12162,5.05,100.5,Tue,n
11/16/2021,16,12790,5.05,100.5,Tue,n
11/16/2021,17,14074,5.05,100.5,Tue,n
11/16/2021,18,15262,5.05,100.5,Tue,n
11/16/2021,19,14708,5.05,100.5,Tue,n
11/16/2021,20,14049,5.05,100.5,Tue,n
11/16/2021,21,13524,5.05,100.5,Tue,n
11/16/2021,22,12603,5.05,100.5,Tue,n
11/16/2021,23,11640,5.05,100.5,Tue,n
11/16/2021,24,10672,5.05,100.5,Tue,n
11/17/2021,1,10867,4.9,97.51,Wed,n
11/17/2021,2,10591,4.9,97.51,Wed,n
11/17/2021,3,10445,4.9,97.51,Wed,n
11/17/2021,4,10548,4.9,97.51,Wed,n
11/17/2021,5,10616,4.9,97.51,Wed,n
11/17/2021,6,11761,4.9,97.51,Wed,n
11/17/2021,7,13470,4.9,97.51,Wed,n
11/17/2021,8,14355,4.9,97.51,Wed,n
11/17/2021,9,13819,4.9,97.51,Wed,n
11/17/2021,10,13157,4.9,97.51,Wed,n
11/17/2021,11,12725,4.9,97.51,Wed,n
11/17/2021,12,12583,4.9,97.51,Wed,n
11/17/2021,13,12512,4.9,97.51,Wed,n
11/17/2021,14,12745,4.9,97.51,Wed,n
11/17/2021,15,12852,4.9,97.51,Wed,n
11/17/2021,16,13478,4.9,97.51,Wed,n
11/17/2021,17,14392,4.9,97.51,Wed,n
11/17/2021,18,15209,4.9,97.51,Wed,n
11/17/2021,19,14346,4.9,97.51,Wed,n
11/17/2021,20,13805,4.9,97.51,Wed,n
11/17/2021,21,13245,4.9,97.51,Wed,n
11/17/2021,22,12101,4.9,97.51,Wed,n
11/17/2021,23,10899,4.9,97.51,Wed,n
11/17/2021,24,10263,4.9,97.51,Wed,n
11/18/2021,1,9826,4.56,90.75,Thu,n
11/18/2021,2,9914,4.56,90.75,Thu,n
11/18/2021,3,9768,4.56,90.75,Thu,n
11/18/2021,4,9821,4.56,90.75,Thu,n
11/18/2021,5,9913,4.56,90.75,Thu,n
11/18/2021,6,10168,4.56,90.75,Thu,n
11/18/2021,7,11867,4.56,90.75,Thu,n
11/18/2021,8,12354,4.56,90.75,Thu,n
11/18/2021,9,12053,4.56,90.75,Thu,n
11/18/2021,10,12043,4.56,90.75,Thu,n
11/18/2021,11,11589,4.56,90.75,Thu,n
11/18/2021,12,11524,4.56,90.75,Thu,n
11/18/2021,13,11572,4.56,90.75,Thu,n
11/18/2021,14,11750,4.56,90.75,Thu,n
11/18/2021,15,11813,4.56,90.75,Thu,n
11/18/2021,16,12772,4.56,90.75,Thu,n
11/18/2021,17,13581,4.56,90.75,Thu,n
11/18/2021,18,14007,4.56,90.75,Thu,n
11/18/2021,19,13296,4.56,90.75,Thu,n
11/18/2021,20,12766,4.56,90.75,Thu,n
11/18/2021,21,12167,4.56,90.75,Thu,n
11/18/2021,22,11306,4.56,90.75,Thu,n
11/18/2021,23,10161,4.56,90.75,Thu,n
11/18/2021,24,9345,4.56,90.75,Thu,n
11/19/2021,1,10418,4.98,99.11,Fri,n
11/19/2021,2,10176,4.98,99.11,Fri,n
11/19/2021,3,10018,4.98,99.11,Fri,n
11/19/2021,4,10036,4.98,99.11,Fri,n
11/19/2021,5,10210,4.98,99.11,Fri,n
11/19/2021,6,10493,4.98,99.11,Fri,n
11/19/2021,7,11864,4.98,99.11,Fri,n
11/19/2021,8,12674,4.98,99.11,Fri,n
11/19/2021,9,12262,4.98,99.11,Fri,n
11/19/2021,10,11649,4.98,99.11,Fri,n
11/19/2021,11,10992,4.98,99.11,Fri,n
11/19/2021,12,11072,4.98,99.11,Fri,n
11/19/2021,13,11030,4.98,99.11,Fri,n
11/19/2021,14,11391,4.98,99.11,Fri,n
11/19/2021,15,11765,4.98,99.11,Fri,n
11/19/2021,16,12664,4.98,99.11,Fri,n
11/19/2021,17,13786,4.98,99.11,Fri,n
11/19/2021,18,14638,4.98,99.11,Fri,n
11/19/2021,19,13856,4.98,99.11,Fri,n
11/19/2021,20,13469,4.98,99.11,Fri,n
11/19/2021,21,12967,4.98,99.11,Fri,n
11/19/2021,22,12443,4.98,99.11,Fri,n
11/19/2021,23,11683,4.98,99.11,Fri,n
11/19/2021,24,10797,4.98,99.11,Fri,n
11/20/2021,1,10764,4.9,97.51,Sat,n
11/20/2021,2,10609,4.9,97.51,Sat,n
11/20/2021,3,10521,4.9,97.51,Sat,n
11/20/2021,4,10484,4.9,97.51,Sat,n
11/20/2021,5,10552,4.9,97.51,Sat,n
11/20/2021,6,10700,4.9,97.51,Sat,n
11/20/2021,7,11593,4.9,97.51,Sat,n
11/20/2021,8,12144,4.9,97.51,Sat,n
11/20/2021,9,12090,4.9,97.51,Sat,n
11/20/2021,10,11178,4.9,97.51,Sat,n
11/20/2021,11,11192,4.9,97.51,Sat,n
11/20/2021,12,11084,4.9,97.51,Sat,n
11/20/2021,13,11106,4.9,97.51,Sat,n
11/20/2021,14,11283,4.9,97.51,Sat,n
11/20/2021,15,11662,4.9,97.51,Sat,n
11/20/2021,16,12161,4.9,97.51,Sat,n
11/20/2021,17,13619,4.9,97.51,Sat,n
11/20/2021,18,14590,4.9,97.51,Sat,n
11/20/2021,19,13636,4.9,97.51,Sat,n
11/20/2021,20,13299,4.9,97.51,Sat,n
11/20/2021,21,12799,4.9,97.51,Sat,n
11/20/2021,22,12103,4.9,97.51,Sat,n
11/20/2021,23,11303,4.9,97.51,Sat,n
11/20/2021,24,10491,4.9,97.51,Sat,n
11/21/2021,1,10575,4.9,97.51,Sun,n
11/21/2021,2,10457,4.9,97.51,Sun,n
11/21/2021,3,10395,4.9,97.51,Sun,n
11/21/2021,4,10514,4.9,97.51,Sun,n
11/21/2021,5,10372,4.9,97.51,Sun,n
11/21/2021,6,10742,4.9,97.51,Sun,n
11/21/2021,7,11118,4.9,97.51,Sun,n
11/21/2021,8,11954,4.9,97.51,Sun,n
11/21/2021,9,12022,4.9,97.51,Sun,n
11/21/2021,10,11900,4.9,97.51,Sun,n
11/21/2021,11,11884,4.9,97.51,Sun,n
11/21/2021,12,11962,4.9,97.51,Sun,n
11/21/2021,13,12081,4.9,97.51,Sun,n
11/21/2021,14,12233,4.9,97.51,Sun,n
11/21/2021,15,12467,4.9,97.51,Sun,n
11/21/2021,16,12711,4.9,97.51,Sun,n
11/21/2021,17,13561,4.9,97.51,Sun,n
11/21/2021,18,13992,4.9,97.51,Sun,n
11/21/2021,19,13275,4.9,97.51,Sun,n
11/21/2021,20,12680,4.9,97.51,Sun,n
11/21/2021,21,12284,4.9,97.51,Sun,n
11/21/2021,22,11538,4.9,97.51,Sun,n
11/21/2021,23,10850,4.9,97.51,Sun,n
11/21/2021,24,10097,4.9,97.51,Sun,n
11/22/2021,1,9668,4.9,97.51,Mon,n
11/22/2021,2,9279,4.9,97.51,Mon,n
11/22/2021,3,9147,4.9,97.51,Mon,n
11/22/2021,4,9076,4.9,97.51,Mon,n
11/22/2021,5,9343,4.9,97.51,Mon,n
11/22/2021,6,9757,4.9,97.51,Mon,n
11/22/2021,7,11150,4.9,97.51,Mon,n
11/22/2021,8,12580,4.9,97.51,Mon,n
11/22/2021,9,13200,4.9,97.51,Mon,n
11/22/2021,10,13375,4.9,97.51,Mon,n
11/22/2021,11,13440,4.9,97.51,Mon,n
11/22/2021,12,13562,4.9,97.51,Mon,n
11/22/2021,13,13324,4.9,97.51,Mon,n
11/22/2021,14,13204,4.9,97.51,Mon,n
11/22/2021,15,13219,4.9,97.51,Mon,n
11/22/2021,16,13554,4.9,97.51,Mon,n
11/22/2021,17,14290,4.9,97.51,Mon,n
11/22/2021,18,14548,4.9,97.51,Mon,n
11/22/2021,19,14216,4.9,97.51,Mon,n
11/22/2021,20,13573,4.9,97.51,Mon,n
11/22/2021,21,13048,4.9,97.51,Mon,n
11/22/2021,22,12160,4.9,97.51,Mon,n
11/22/2021,23,11234,4.9,97.51,Mon,n
11/22/2021,24,10246,4.9,97.51,Mon,n
11/23/2021,1,10699,7.22,143.69,Tue,n
11/23/2021,2,10681,7.22,143.69,Tue,n
11/23/2021,3,10773,7.22,143.69,Tue,n
11/23/2021,4,10537,7.22,143.69,Tue,n
11/23/2021,5,10752,7.22,143.69,Tue,n
11/23/2021,6,11360,7.22,143.69,Tue,n
11/23/2021,7,12917,7.22,143.69,Tue,n
11/23/2021,8,13950,7.22,143.69,Tue,n
11/23/2021,9,13651,7.22,143.69,Tue,n
11/23/2021,10,12629,7.22,143.69,Tue,n
11/23/2021,11,12010,7.22,143.69,Tue,n
11/23/2021,12,11832,7.22,143.69,Tue,n
11/23/2021,13,11798,7.22,143.69,Tue,n
11/23/2021,14,12230,7.22,143.69,Tue,n
11/23/2021,15,12603,7.22,143.69,Tue,n
11/23/2021,16,13281,7.22,143.69,Tue,n
11/23/2021,17,14710,7.22,143.69,Tue,n
11/23/2021,18,15429,7.22,143.69,Tue,n
11/23/2021,19,15058,7.22,143.69,Tue,n
11/23/2021,20,14485,7.22,143.69,Tue,n
11/23/2021,21,14137,7.22,143.69,Tue,n
11/23/2021,22,13255,7.22,143.69,Tue,n
11/23/2021,23,12180,7.22,143.69,Tue,n
11/23/2021,24,11158,7.22,143.69,Tue,n
11/24/2021,1,11204,5.52,109.85,Wed,n
11/24/2021,2,10988,5.52,109.85,Wed,n
11/24/2021,3,10882,5.52,109.85,Wed,n
11/24/2021,4,10766,5.52,109.85,Wed,n
11/24/2021,5,11044,5.52,109.85,Wed,n
11/24/2021,6,11628,5.52,109.85,Wed,n
11/24/2021,7,13262,5.52,109.85,Wed,n
11/24/2021,8,14269,5.52,109.85,Wed,n
11/24/2021,9,13782,5.52,109.85,Wed,n
11/24/2021,10,12985,5.52,109.85,Wed,n
11/24/2021,11,12478,5.52,109.85,Wed,n
11/24/2021,12,12124,5.52,109.85,Wed,n
11/24/2021,13,11960,5.52,109.85,Wed,n
11/24/2021,14,12216,5.52,109.85,Wed,n
11/24/2021,15,12712,5.52,109.85,Wed,n
11/24/2021,16,13266,5.52,109.85,Wed,n
11/24/2021,17,14567,5.52,109.85,Wed,n
11/24/2021,18,14965,5.52,109.85,Wed,n
11/24/2021,19,14737,5.52,109.85,Wed,n
11/24/2021,20,14452,5.52,109.85,Wed,n
11/24/2021,21,13919,5.52,109.85,Wed,n
11/24/2021,22,13034,5.52,109.85,Wed,n
11/24/2021,23,12063,5.52,109.85,Wed,n
11/24/2021,24,10975,5.52,109.85,Wed,n
